Sample	command
Lle-AHam_001.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Lle-AHam_001.clmp.r1.fq.gz --in2 fq_fp1_clmp/Lle-AHam_001.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Lle-AHam_001.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Lle-AHam_001.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Lle-AHam_001.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Lle-AHam_001.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Lle-AHam_001.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Lle-AHam_001.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Lle-AHam_001.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Lle-AHam_002.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Lle-AHam_002.clmp.r1.fq.gz --in2 fq_fp1_clmp/Lle-AHam_002.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Lle-AHam_002.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Lle-AHam_002.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Lle-AHam_002.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Lle-AHam_002.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Lle-AHam_002.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Lle-AHam_002.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Lle-AHam_002.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Lle-AHam_003.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Lle-AHam_003.clmp.r1.fq.gz --in2 fq_fp1_clmp/Lle-AHam_003.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Lle-AHam_003.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Lle-AHam_003.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Lle-AHam_003.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Lle-AHam_003.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Lle-AHam_003.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Lle-AHam_003.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Lle-AHam_003.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Lle-AHam_004.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Lle-AHam_004.clmp.r1.fq.gz --in2 fq_fp1_clmp/Lle-AHam_004.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Lle-AHam_004.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Lle-AHam_004.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Lle-AHam_004.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Lle-AHam_004.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Lle-AHam_004.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Lle-AHam_004.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Lle-AHam_004.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Lle-AHam_005.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Lle-AHam_005.clmp.r1.fq.gz --in2 fq_fp1_clmp/Lle-AHam_005.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Lle-AHam_005.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Lle-AHam_005.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Lle-AHam_005.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Lle-AHam_005.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Lle-AHam_005.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Lle-AHam_005.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Lle-AHam_005.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Lle-AHam_006.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Lle-AHam_006.clmp.r1.fq.gz --in2 fq_fp1_clmp/Lle-AHam_006.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Lle-AHam_006.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Lle-AHam_006.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Lle-AHam_006.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Lle-AHam_006.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Lle-AHam_006.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Lle-AHam_006.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Lle-AHam_006.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Lle-AHam_007.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Lle-AHam_007.clmp.r1.fq.gz --in2 fq_fp1_clmp/Lle-AHam_007.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Lle-AHam_007.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Lle-AHam_007.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Lle-AHam_007.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Lle-AHam_007.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Lle-AHam_007.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Lle-AHam_007.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Lle-AHam_007.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Lle-AHam_008.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Lle-AHam_008.clmp.r1.fq.gz --in2 fq_fp1_clmp/Lle-AHam_008.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Lle-AHam_008.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Lle-AHam_008.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Lle-AHam_008.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Lle-AHam_008.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Lle-AHam_008.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Lle-AHam_008.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Lle-AHam_008.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Lle-AHam_009.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Lle-AHam_009.clmp.r1.fq.gz --in2 fq_fp1_clmp/Lle-AHam_009.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Lle-AHam_009.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Lle-AHam_009.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Lle-AHam_009.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Lle-AHam_009.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Lle-AHam_009.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Lle-AHam_009.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Lle-AHam_009.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Lle-AHam_010.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Lle-AHam_010.clmp.r1.fq.gz --in2 fq_fp1_clmp/Lle-AHam_010.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Lle-AHam_010.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Lle-AHam_010.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Lle-AHam_010.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Lle-AHam_010.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Lle-AHam_010.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Lle-AHam_010.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Lle-AHam_010.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
